,index,no_t_alpha,t1_alpha,t2_alpha,t3_alpha,t4_alpha,t5_alpha,no_t_ds,t1_ds,t2_ds,t3_ds,t4_ds,t5_ds
6243,6243,1.790298342704773,1.7887446880340576,1.7790824174880981,1.1724908351898193,1.7902969121932983,1.790297269821167,1.022409779540654,1.1228209430881217,1.1180416289111546,1.0967457500605289,1.119723126463428,1.1137926195465506
6244,6244,1.6427868604660034,1.7138406038284302,1.7992438077926636,0.9362517595291138,1.642789363861084,1.642789363861084,1.039089800375177,1.0701114723764655,1.0313201626834563,1.038867012816958,1.067602297524497,1.0519089401180355
6245,6245,1.8073697090148926,1.8148396015167236,1.649491548538208,1.004544973373413,1.8073698282241821,1.807371735572815,1.053953414611123,1.0871637217698742,1.0913800400753173,1.0600932989316865,1.1067905384871615,1.0965659597446689
6246,6246,1.609441876411438,1.6845563650131226,1.7471745014190674,0.7789403200149536,1.6094416379928589,1.6094411611557007,1.0438802645046865,1.057481008811851,1.0272656056969163,1.0131265102238889,1.036709321383673,1.0500073296789347
6247,6247,1.6448025703430176,1.6986697912216187,1.797497034072876,0.8888870477676392,1.644803762435913,1.6448042392730713,1.023674922184353,1.0586551972812377,1.0223197815813576,1.019676956324279,1.0513683311441357,1.0412562312999745
6248,6248,1.7445460557937622,1.7192291021347046,1.8093018531799316,1.0599397420883179,1.7445456981658936,1.7445459365844727,1.0934680949799755,1.046755859638696,1.0198861910335735,1.0202196634042866,1.0352302596217218,1.0444833013738024
6249,6249,1.7979426383972168,1.796325922012329,1.8094532489776611,1.0444951057434082,1.7979443073272705,1.7979438304901123,1.0085759773225158,1.0855504443223907,1.050232214740537,1.055488698090112,1.0834691805390797,1.0726302073006155
6250,6250,1.6110094785690308,1.4666252136230469,1.8086588382720947,0.894137442111969,1.6110087633132935,1.611009120941162,1.0643513170466876,1.0403622801013865,1.0346901502296029,1.0093255942784307,1.0392944580714556,1.038773158908559
6251,6251,1.4743818044662476,1.564494252204895,1.7348419427871704,0.9119102358818054,1.4743831157684326,1.4743824005126953,1.083180848619276,1.083687081355856,1.0362648650432753,1.0488965650342388,1.0712547622655673,1.0852884220615049
6252,6252,1.4887644052505493,1.7060585021972656,1.827257752418518,0.7823237776756287,1.4887615442276,1.4887627363204956,1.0165681020768702,1.051778057206508,1.0294565230100217,1.0279257400461341,1.0427698079738883,1.043830135760013
6253,6253,1.4809657335281372,1.4820115566253662,1.3989877700805664,0.9095255136489868,1.4809659719467163,1.4809657335281372,1.0228774943728718,1.0753168815177423,1.0665504465254942,1.0284042507437645,1.0539011853667817,1.0760385640379295
6254,6254,1.845389485359192,1.8594121932983398,1.735648512840271,1.040952205657959,1.8453900814056396,1.8453896045684814,1.0108346421317256,1.1096862671407344,1.0509403612516872,1.0589223582022056,1.0819615224800434,1.0975230993632257
6255,6255,1.7404640913009644,1.6707509756088257,1.8306763172149658,0.9373316168785095,1.7404608726501465,1.7404656410217285,1.0795728287305233,1.0545895030372892,1.0591982869826793,1.0386807414439039,1.0592895411958057,1.0536692095152351
6256,6256,1.805860996246338,1.838101863861084,1.5772747993469238,1.0976494550704956,1.8058592081069946,1.8058586120605469,1.025952844419504,1.1062312235559213,1.0605979226422777,1.051292444383867,1.0769055701814092,1.0683257825182453
6257,6257,1.7349601984024048,1.6621339321136475,1.88227379322052,1.02339768409729,1.7349605560302734,1.7349604368209839,1.0702954988171847,1.0486952022248124,1.041374502614213,1.0222069962808162,1.0452091750729362,1.0522790741692567
6258,6258,1.6742768287658691,1.6859427690505981,1.5958166122436523,1.0240938663482666,1.6742759943008423,1.6742767095565796,1.0310154984395712,1.0687483690612638,1.069153884074354,1.0668636748893456,1.1022000608339686,1.0708093707396116
6259,6259,1.6549259424209595,1.7169489860534668,1.7875077724456787,0.8630974888801575,1.6549263000488281,1.65492582321167,1.0396547298381926,1.0492519680776455,1.0345660450015914,1.013338732031724,1.0502217352467096,1.033123053806303
6260,6260,1.772851586341858,1.7993624210357666,1.7703522443771362,1.0004799365997314,1.7728490829467773,1.7728511095046997,1.0241367573807778,1.070015025406914,1.0422442673378811,1.0351139011433457,1.0554322547961374,1.0570685994170268
6261,6261,1.764486312866211,1.7398722171783447,1.8640010356903076,1.0587927103042603,1.7644869089126587,1.764486312866211,1.1093788919775283,1.058772908993005,1.0638699101571183,1.0413989409845987,1.066455941227199,1.0592015927816383
6262,6262,1.4374816417694092,1.5635876655578613,1.7473562955856323,0.860131025314331,1.4374839067459106,1.4374829530715942,1.042243781622043,1.0475587657148775,1.0518934250254997,1.0384768251616574,1.0538919055485456,1.0401187365459457
